name,id,state,money_spent,lat,lng,money_spent_2010,average_temperature_2010,money_spent_2011,average_temperature_2011,money_spent_2012,average_temperature_2012,money_spent_2013,average_temperature_2013,money_spent_2014,average_temperature_2014,money_spent_2015,average_temperature_2015,money_spent_2016,average_temperature_2016,money_spent_2017,average_temperature_2017,money_spent_2018,average_temperature_2018,money_spent_2019,average_temperature_2019,money_spent_2020,average_temperature_2020,money_spent_2021,average_temperature_2021,money_spent_2022,average_temperature_2022,total_money_spent,state_encoded,cluster,cluster_avg,cluster_std,spender_class,predicted_roi
User_2640,00474,KY,"{'2010': 2855.4422093508256, '2011': 2735.356069028922, '2012': 2410.0500834710274, '2013': 1906.0934327442155, '2014': 1880.2704379734191, '2015': 1530.2703359749191, '2016': 1787.0394034189562, '2017': 1920.8854497109205, '2018': 2282.056581527285, '2019': 2035.7715165729771, '2020': 2010.5038459544526, '2021': 2931.095458799106, '2022': 3661.6358058374985}",38.05384302870428,-86.80316912929098,2855.4422093508256,38.0,2735.356069028922,45.4,2410.0500834710274,43.1,1906.0934327442155,40.1,1880.2704379734191,39.8,1530.2703359749191,49.8,1787.0394034189562,43.4,1920.8854497109205,41.4,2282.056581527285,41.2,2035.7715165729771,41.6,2010.5038459544526,43.6,2931.095458799106,45.5,3661.6358058374985,76.9,29946.470630364525,14,2,30363.062183314563,281.200960269559,normal,0.9860887929635478
User_1355,00475,MI,"{'2010': 1518.2715472174852, '2011': 1609.4909811788054, '2012': 1536.7067582296675, '2013': 1368.2989815553453, '2014': 1450.5908209687966, '2015': 2780.844203508512, '2016': 2927.6037890837283, '2017': 2813.9121828746056, '2018': 2917.7376816880046, '2019': 3046.3776942676477, '2020': 3009.7881326480974, '2021': 3003.0989159483734, '2022': 3934.2971259116443}",45.228391964779846,-86.59994607820272,1518.2715472174852,30.3,1609.4909811788054,34.9,1536.7067582296675,33.3,1368.2989815553453,26.8,1450.5908209687966,29.2,2780.844203508512,38.4,2927.6037890837283,33.8,2813.9121828746056,27.7,2917.7376816880046,29.8,3046.3776942676477,29.6,3009.7881326480974,34.8,3003.0989159483734,33.2,3934.2971259116443,68.8,31917.018815080715,19,41,31201.146298730288,505.98919716360547,normal,1.0224291786303106
User_3752,00476,ND,"{'2010': 732.7642367880768, '2011': 582.7744906188236, '2012': 561.9435058478389, '2013': 479.9783046565564, '2014': 603.1830850230605, '2015': 606.7936964136998, '2016': 584.2685802358823, '2017': 669.7090375677881, '2018': 647.3911890633929, '2019': 717.2940945679264, '2020': 722.838163828014, '2021': 816.9723465099631, '2022': 823.6396200980547}",48.8469386740921,-100.38612532525782,732.7642367880768,18.4,582.7744906188236,26.8,561.9435058478389,20.4,479.9783046565564,15.6,603.1830850230605,19.2,606.7936964136998,26.8,584.2685802358823,24.8,669.7090375677881,21.0,647.3911890633929,21.8,717.2940945679264,21.1,722.838163828014,27.6,816.9723465099631,23.4,823.6396200980547,70.0,8549.550351219077,25,40,8530.64182129106,64.97383682813923,normal,1.0022116402794587
User_9049,00477,KS,"{'2010': 218.88170506022553, '2011': 231.83938994810333, '2012': 249.72071565208725, '2013': 254.3134445555244, '2014': 263.9067300352194, '2015': 281.42147693584815, '2016': 292.3918664756634, '2017': 267.4987208306578, '2018': 290.71641779935163, '2019': 271.60467651599146, '2020': 280.59147975885736, '2021': 291.50234691860425, '2022': 394.1114571627867}",38.89572276364475,-96.35689623891392,218.88170506022553,38.0,231.83938994810333,38.4,249.72071565208725,40.6,254.3134445555244,35.2,263.9067300352194,36.6,281.42147693584815,42.0,292.3918664756634,39.8,267.4987208306578,39.4,290.71641779935163,36.2,271.60467651599146,38.4,280.59147975885736,42.0,291.50234691860425,43.9,394.1114571627867,80.0,3588.5004276489212,13,17,3585.3235146616025,8.427661532630964,normal,1.0008853037783807
User_4348,00478,NV,"{'2010': 1763.76623782209, '2011': 1717.9299752199079, '2012': 1512.8134757856924, '2013': 1864.3073948347383, '2014': 1953.9338837129853, '2015': 1654.8623415370744, '2016': 1387.4048715880776, '2017': 1557.8642470103073, '2018': 1508.750404170231, '2019': 1620.157455746918, '2020': 1316.3187010869135, '2021': 1618.5370606720885, '2022': 3585.2869445259525}",40.95523737853667,-114.5603881260815,1763.76623782209,36.5,1717.9299752199079,34.2,1512.8134757856924,37.4,1864.3073948347383,35.0,1953.9338837129853,38.6,1654.8623415370744,33.4,1387.4048715880776,36.8,1557.8642470103073,39.6,1508.750404170231,35.7,1620.157455746918,37.5,1316.3187010869135,36.4,1618.5370606720885,38.8,3585.2869445259525,75.0,23061.93299371298,30,-1,58585.46487034453,53469.07713220362,normal,-0.5403536159053008
User_7043,00479,VA,"{'2010': 1775.1696485591401, '2011': 2120.6144514082894, '2012': 2254.0487694643202, '2013': 2500.0716352672234, '2014': 2684.631503440617, '2015': 2448.1310549733366, '2016': 2255.663621547208, '2017': 2435.656420276099, '2018': 2479.1696684435997, '2019': 2298.1861514924126, '2020': 2386.7497127235974, '2021': 3016.006015687634, '2022': 3452.457765598516}",37.71018344048087,-75.46227950579974,1775.1696485591401,38.2,2120.6144514082894,46.0,2254.0487694643202,42.8,2500.0716352672234,42.0,2684.631503440617,41.4,2448.1310549733366,50.4,2255.663621547208,43.7,2435.656420276099,41.6,2479.1696684435997,41.8,2298.1861514924126,42.3,2386.7497127235974,44.8,3016.006015687634,45.2,3452.457765598516,75.9,32106.556418882,42,42,31997.992188944307,169.03193527570414,normal,1.0033813725932266
User_9619,00480,WY,"{'2010': 495.1926447385706, '2011': 554.1357816006038, '2012': 592.308205382409, '2013': 514.747051689937, '2014': 545.593289734118, '2015': 539.2137528215372, '2016': 559.7879160420188, '2017': 545.6403196447035, '2018': 536.7151264980322, '2019': 505.242231504424, '2020': 443.63771487368126, '2021': 445.26235912266725, '2022': 524.8592132400028}",43.84134336268194,-107.30348319091041,495.1926447385706,26.2,554.1357816006038,24.9,592.308205382409,28.6,514.747051689937,24.7,545.593289734118,26.1,539.2137528215372,25.3,559.7879160420188,27.0,545.6403196447035,29.2,536.7151264980322,25.0,505.242231504424,26.6,443.63771487368126,28.8,445.26235912266725,31.3,524.8592132400028,68.1,6802.335606892705,47,28,6789.98559693314,43.12486387365242,normal,1.0018155543438714
User_2566,00481,AZ,"{'2010': 794.140902383376, '2011': 781.5882241308127, '2012': 792.5598145015236, '2013': 888.953240135561, '2014': 948.7960304307544, '2015': 862.2965848533535, '2016': 809.9901958839143, '2017': 826.7289994522873, '2018': 900.1823838259108, '2019': 815.4908530855795, '2020': 842.5074224016474, '2021': 968.3434391515003, '2022': 1494.351833814807}",35.33990368620393,-113.99510540423101,794.140902383376,47.5,781.5882241308127,44.6,792.5598145015236,48.1,888.953240135561,46.4,948.7960304307544,48.0,862.2965848533535,44.6,809.9901958839143,48.9,826.7289994522873,52.1,900.1823838259108,46.1,815.4908530855795,47.2,842.5074224016474,47.8,968.3434391515003,50.7,1494.351833814807,80.4,11725.929924051026,2,11,11821.00767883096,37.94268006125145,normal,0.9918916661283367
User_8646,00482,MA,"{'2010': 1141.3836231014636, '2011': 848.2576405962507, '2012': 810.9597268466606, '2013': 1031.059464336625, '2014': 523.2851562249357, '2015': 584.7899524915733, '2016': 594.887177830585, '2017': 810.2261837631521, '2018': 766.8744510735556, '2019': 703.2166252816214, '2020': 725.945868381279, '2021': 789.5796135994018, '2022': 943.0307680574873}",42.85224078597899,-73.04202231482854,1141.3836231014636,34.4,848.2576405962507,40.6,810.9597268466606,37.0,1031.059464336625,34.1,523.2851562249357,36.8,584.7899524915733,43.2,594.887177830585,36.6,810.2261837631521,33.4,766.8744510735556,35.0,703.2166252816214,34.0,725.945868381279,38.9,789.5796135994018,38.4,943.0307680574873,73.8,10273.496251584593,16,5,10240.528716334571,69.16504731870266,normal,1.0032089888819433
User_7172,00483,OR,"{'2010': 245.5574033376444, '2011': 233.5925663221795, '2012': 218.8694489793867, '2013': 225.24245072583048, '2014': 251.62238217950485, '2015': 224.79142574889428, '2016': 260.9096800387045, '2017': 266.36342383472834, '2018': 250.60864232098425, '2019': 264.3734427655356, '2020': 264.39782096498385, '2021': 326.53905115375846, '2022': 472.34442069869317}",43.35453319001371,-117.35312451170664,245.5574033376444,35.0,233.5925663221795,34.8,218.8694489793867,36.0,225.24245072583048,34.6,251.62238217950485,37.1,224.79142574889428,34.1,260.9096800387045,35.3,266.36342383472834,36.1,250.60864232098425,35.8,264.3734427655356,37.4,264.39782096498385,36.2,326.53905115375846,37.2,472.34442069869317,70.0,3505.2121590708284,34,35,3510.4506394588475,13.338954870452056,normal,0.9985055168844879
User_2784,00484,KS,"{'2010': 213.2268878188992, '2011': 238.05045415890785, '2012': 247.0951049603926, '2013': 250.5116161990213, '2014': 263.7536299065184, '2015': 275.1761568425507, '2016': 294.23514692454, '2017': 264.0102886755821, '2018': 293.32143852470347, '2019': 276.75007165077767, '2020': 284.1087921436793, '2021': 294.0708901422067, '2022': 396.9258032737861}",39.42115490301986,-97.66571466401308,213.2268878188992,38.0,238.05045415890785,38.4,247.0951049603926,40.6,250.5116161990213,35.2,263.7536299065184,36.6,275.1761568425507,42.0,294.23514692454,39.8,264.0102886755821,39.4,293.32143852470347,36.2,276.75007165077767,38.4,284.1087921436793,42.0,294.0708901422067,43.9,396.9258032737861,80.0,3591.2362812215656,13,17,3585.3235146616025,8.427661532630964,normal,1.0016464432014347
User_7708,00485,FL,"{'2010': 709.5474040378485, '2011': 642.6115312994765, '2012': 616.0449424376347, '2013': 550.8766885487237, '2014': 515.463419884802, '2015': 547.0250596079671, '2016': 491.827919355695, '2017': 488.40715348204105, '2018': 477.62577306273107, '2019': 414.61100984263527, '2020': 467.3446093935357, '2021': 514.5936540298235, '2022': 653.6595056740919}",26.139616868722886,-86.99102273924049,709.5474040378485,57.5,642.6115312994765,64.6,616.0449424376347,62.0,550.8766885487237,65.9,515.463419884802,61.5,547.0250596079671,70.9,491.827919355695,66.2,488.40715348204105,64.6,477.62577306273107,64.2,414.61100984263527,64.4,467.3446093935357,64.2,514.5936540298235,64.9,653.6595056740919,82.9,7089.638670657006,7,10,7092.370390175186,31.671442738238298,normal,0.9996146884707275
User_9126,00486,UT,"{'2010': 364.1994236922684, '2011': 445.37488598555785, '2012': 477.04991549769426, '2013': 476.9561734179005, '2014': 474.67492208452273, '2015': 460.0294077720041, '2016': 479.04867630450656, '2017': 427.7045328733809, '2018': 444.1665100935279, '2019': 396.5856887737538, '2020': 397.1235771289067, '2021': 450.43980785103054, '2022': 550.5195971002809}",40.649140088610636,-111.62615250044819,364.1994236922684,33.6,445.37488598555785,31.4,477.04991549769426,34.5,476.9561734179005,30.6,474.67492208452273,34.7,460.0294077720041,30.6,479.04867630450656,34.5,427.7045328733809,37.2,444.1665100935279,31.2,396.5856887737538,33.6,397.1235771289067,33.0,450.43980785103054,36.8,550.5195971002809,73.8,5843.873118575335,41,25,5860.387310944424,30.04997840999387,normal,0.9971741014847504
User_5689,00487,WI,"{'2010': 3051.731130402493, '2011': 2809.5262779845343, '2012': 2822.38589853802, '2013': 2799.9486068723663, '2014': 2564.5634600648436, '2015': 2579.6627534648687, '2016': 2467.38258935121, '2017': 2504.217415592776, '2018': 2304.608441412315, '2019': 2394.784077073848, '2020': 2219.5398974675286, '2021': 2374.295673041854, '2022': 3634.5844363416027}",44.098909580169334,-90.45121883956787,3051.731130402493,25.9,2809.5262779845343,31.2,2822.38589853802,29.8,2799.9486068723663,21.4,2564.5634600648436,24.7,2579.6627534648687,35.6,2467.38258935121,30.8,2504.217415592776,24.4,2304.608441412315,26.2,2394.784077073848,25.8,2219.5398974675286,31.4,2374.295673041854,29.3,3634.5844363416027,68.3,34527.23065760826,45,15,34366.5524572161,156.65028986397263,normal,1.0046536660291565
User_1489,00488,RI,"{'2010': 496.98134821335736, '2011': 457.3038846600987, '2012': 428.8760793675163, '2013': 576.2039556157091, '2014': 489.040359512556, '2015': 470.22023206249406, '2016': 473.8341772897109, '2017': 493.14400317974236, '2018': 581.2518380108642, '2019': 506.22528813618544, '2020': 524.7701301675347, '2021': 544.4498848555709, '2022': 711.7579271905003}",41.243796684246945,-71.75693129274173,496.98134821335736,36.8,457.3038846600987,43.4,428.8760793675163,39.3,576.2039556157091,37.2,489.040359512556,39.4,470.22023206249406,46.2,473.8341772897109,39.7,493.14400317974236,36.6,581.2518380108642,38.2,506.22528813618544,37.1,524.7701301675347,41.6,544.4498848555709,40.8,711.7579271905003,74.8,6754.05910826184,36,7,6747.746181705869,17.833813325755045,normal,1.0009346863056394
User_5368,00489,AL,"{'2010': 2378.528743946227, '2011': 2567.488677490904, '2012': 2278.179156454177, '2013': 2147.39516847473, '2014': 2263.0996162994575, '2015': 1935.2024743962804, '2016': 2366.174396781415, '2017': 2031.4629326540166, '2018': 2111.494706875939, '2019': 1885.4255237257948, '2020': 2001.8962858658504, '2021': 1793.6989154701596, '2022': 3863.5371486468543}",33.31198556010847,-85.04836373454754,2378.528743946227,47.8,2567.488677490904,52.3,2278.179156454177,51.0,2147.39516847473,49.8,2263.0996162994575,49.1,1935.2024743962804,58.0,2366.174396781415,53.9,2031.4629326540166,51.2,2111.494706875939,49.7,1885.4255237257948,51.0,2001.8962858658504,52.2,1793.6989154701596,54.6,3863.5371486468543,80.3,29623.583747081804,0,31,29763.24004287498,102.1618462481825,normal,0.995285638058328
User_7698,00490,LA,"{'2010': 646.5061996495664, '2011': 722.0443696471158, '2012': 689.3580422969427, '2013': 720.6171366362898, '2014': 846.3575636893964, '2015': 760.7285498083169, '2016': 790.7634045027175, '2017': 840.7423217866991, '2018': 834.2966914572758, '2019': 748.4967222241647, '2020': 859.4241147066491, '2021': 1111.8706168978158, '2022': 1578.2140525902091}",29.195718954626567,-92.063947573494,646.5061996495664,53.6,722.0443696471158,55.5,689.3580422969427,56.0,720.6171366362898,52.3,846.3575636893964,53.4,760.7285498083169,60.9,790.7634045027175,58.6,840.7423217866991,56.2,834.2966914572758,53.7,748.4967222241647,54.4,859.4241147066491,56.4,1111.8706168978158,59.6,1578.2140525902091,82.9,11149.419785893158,15,3,11186.11998794881,35.660898027262384,normal,0.9967083307687377
User_4127,00491,RI,"{'2010': 499.09340329602145, '2011': 451.5869417365489, '2012': 436.7078315732008, '2013': 571.8749379399118, '2014': 490.6487874633093, '2015': 469.62445607414406, '2016': 475.75386633035384, '2017': 492.2340907080772, '2018': 571.9077698300216, '2019': 506.42953492822875, '2020': 513.412503119752, '2021': 539.9271609808646, '2022': 711.734590852323}",41.72064642103752,-71.71691304467895,499.09340329602145,36.8,451.5869417365489,43.4,436.7078315732008,39.3,571.8749379399118,37.2,490.6487874633093,39.4,469.62445607414406,46.2,475.75386633035384,39.7,492.2340907080772,36.6,571.9077698300216,38.2,506.42953492822875,37.1,513.412503119752,41.6,539.9271609808646,40.8,711.734590852323,74.8,6730.935874832757,36,7,6747.746181705869,17.833813325755045,normal,0.9975025305268519
User_2861,00492,ND,"{'2010': 731.8023247669773, '2011': 613.9779737561685, '2012': 556.5530551267162, '2013': 487.58423970649056, '2014': 608.9433356778998, '2015': 582.6546512992817, '2016': 586.7856033169253, '2017': 633.9599043906725, '2018': 694.4851910735593, '2019': 694.5544830868682, '2020': 669.6893643178614, '2021': 793.7223651065474, '2022': 795.9751863615894}",48.85955990890587,-100.9007123091334,731.8023247669773,18.4,613.9779737561685,26.8,556.5530551267162,20.4,487.58423970649056,15.6,608.9433356778998,19.2,582.6546512992817,26.8,586.7856033169253,24.8,633.9599043906725,21.0,694.4851910735593,21.8,694.5544830868682,21.1,669.6893643178614,27.6,793.7223651065474,23.4,795.9751863615894,70.0,8450.687677987558,25,40,8530.64182129106,64.97383682813923,normal,0.9905387411829494
User_6965,00493,AZ,"{'2010': 775.5600483411138, '2011': 825.9658695513947, '2012': 805.5154321169006, '2013': 872.6736707886619, '2014': 945.7706659887039, '2015': 884.4356142187755, '2016': 791.8213872464897, '2017': 851.0812804223534, '2018': 880.3157411610194, '2019': 800.9375224425263, '2020': 883.1007222970094, '2021': 972.0046231362236, '2022': 1516.9952981998645}",35.40131034661193,-112.07886591705378,775.5600483411138,47.5,825.9658695513947,44.6,805.5154321169006,48.1,872.6736707886619,46.4,945.7706659887039,48.0,884.4356142187755,44.6,791.8213872464897,48.9,851.0812804223534,52.1,880.3157411610194,46.1,800.9375224425263,47.2,883.1007222970094,47.8,972.0046231362236,50.7,1516.9952981998645,80.4,11806.177875911035,2,11,11821.00767883096,37.94268006125145,normal,0.9987438946731284
User_9722,00494,MT,"{'2010': 556.0624744249754, '2011': 298.67641015845265, '2012': 174.55475217000267, '2013': 266.11363664435834, '2014': 217.4137103505531, '2015': 221.06221345058975, '2016': 196.88551014602837, '2017': 221.65600298229685, '2018': 248.78055497308384, '2019': 211.6320204580331, '2020': 180.48057890871513, '2021': 199.05888695018456, '2022': 275.19962284550047}",48.809773952048836,-113.74013904630083,556.0624744249754,22.8,298.67641015845265,28.1,174.55475217000267,27.0,266.11363664435834,23.4,217.4137103505531,25.2,221.06221345058975,26.8,196.88551014602837,26.6,221.65600298229685,25.9,248.78055497308384,27.6,211.6320204580331,27.6,180.48057890871513,30.6,199.05888695018456,27.8,275.19962284550047,69.4,3267.576374462774,23,21,3315.0123430370613,58.31744957643094,normal,0.9854828279011271
User_1509,00495,WA,"{'2010': 363.3333754555946, '2011': 303.9866483668562, '2012': 325.53967850979865, '2013': 345.0238207869681, '2014': 310.28447296210675, '2015': 307.91445110212914, '2016': 328.950373975367, '2017': 325.15532137753644, '2018': 358.1055898327192, '2019': 370.94875786290015, '2020': 330.3999701768449, '2021': 388.2021334077497, '2022': 454.8579398578782}",48.01186244790375,-122.038470914832,363.3333754555946,33.4,303.9866483668562,33.2,325.53967850979865,35.8,345.0238207869681,32.4,310.28447296210675,35.2,307.91445110212914,34.0,328.950373975367,34.6,325.15532137753644,33.8,358.1055898327192,35.8,370.94875786290015,35.6,330.3999701768449,35.6,388.2021334077497,34.7,454.8579398578782,68.9,4512.702533674449,44,14,4534.099092093784,18.970699526647632,normal,0.9952585932133415
User_2847,00496,MS,"{'2010': 1240.7252567591554, '2011': 1213.5683934053484, '2012': 1143.7708285221086, '2013': 1134.419541956801, '2014': 794.0775901463298, '2015': 735.0590302683654, '2016': 758.3649489763684, '2017': 718.0245278597561, '2018': 852.3265464742027, '2019': 722.1101451112086, '2020': 698.6550983218084, '2021': 712.0659274045624, '2022': 931.6814783894602}",32.714652055815726,-90.6038570978641,1240.7252567591554,49.0,1213.5683934053484,52.0,1143.7708285221086,51.8,1134.419541956801,48.9,794.0775901463298,49.5,735.0590302683654,58.0,758.3649489763684,53.8,718.0245278597561,51.9,852.3265464742027,49.8,722.1101451112086,50.5,698.6550983218084,52.7,712.0659274045624,55.9,931.6814783894602,81.6,11654.849313595474,22,26,11519.449534080839,112.69499222444489,normal,1.0116174629007593
User_5966,00497,RI,"{'2010': 502.15596004051946, '2011': 454.1176830083419, '2012': 432.2870299880721, '2013': 569.689941007243, '2014': 491.1093436012209, '2015': 466.9987475019246, '2016': 478.4785834549933, '2017': 493.18151121262474, '2018': 574.7223588389783, '2019': 509.38060800757825, '2020': 517.9682146745478, '2021': 544.7402049213707, '2022': 710.5685866204036}",41.89917582595976,-71.24503498500214,502.15596004051946,36.8,454.1176830083419,43.4,432.2870299880721,39.3,569.689941007243,37.2,491.1093436012209,39.4,466.9987475019246,46.2,478.4785834549933,39.7,493.18151121262474,36.6,574.7223588389783,38.2,509.38060800757825,37.1,517.9682146745478,41.6,544.7402049213707,40.8,710.5685866204036,74.8,6745.398772877819,36,7,6747.746181705869,17.833813325755045,normal,0.9996519985093412
User_1941,00498,AL,"{'2010': 2392.9536925137936, '2011': 2565.3959340061383, '2012': 2215.8285392622843, '2013': 2145.2848253357597, '2014': 2274.856328575933, '2015': 1937.6985858816827, '2016': 2331.4344591958766, '2017': 2057.0046935057676, '2018': 2095.50761778636, '2019': 1898.1230733461255, '2020': 2049.9478817511504, '2021': 1890.774107921021, '2022': 3864.771105221364}",30.45230051221197,-85.7621473071439,2392.9536925137936,47.8,2565.3959340061383,52.3,2215.8285392622843,51.0,2145.2848253357597,49.8,2274.856328575933,49.1,1937.6985858816827,58.0,2331.4344591958766,53.9,2057.0046935057676,51.2,2095.50761778636,49.7,1898.1230733461255,51.0,2049.9478817511504,52.2,1890.774107921021,54.6,3864.771105221364,80.3,29719.58084430326,0,31,29763.24004287498,102.1618462481825,normal,0.9985309618328588
User_3809,00499,WY,"{'2010': 505.41641912670485, '2011': 556.6262099424818, '2012': 580.8064400355497, '2013': 504.89020911266823, '2014': 540.2641887750116, '2015': 507.26087556487533, '2016': 554.4970231505158, '2017': 524.4101233998464, '2018': 541.7834968670066, '2019': 509.1621395198183, '2020': 431.1017891329668, '2021': 456.4947236903323, '2022': 517.7007539049995}",43.85477367525551,-105.05210953110802,505.41641912670485,26.2,556.6262099424818,24.9,580.8064400355497,28.6,504.89020911266823,24.7,540.2641887750116,26.1,507.26087556487533,25.3,554.4970231505158,27.0,524.4101233998464,29.2,541.7834968670066,25.0,509.1621395198183,26.6,431.1017891329668,28.8,456.4947236903323,31.3,517.7007539049995,68.1,6730.414392222777,47,28,6789.98559693314,43.12486387365242,normal,0.99114895439734
User_3964,00500,UT,"{'2010': 363.57295759885966, '2011': 442.2653240618373, '2012': 482.61908542184347, '2013': 475.514600870132, '2014': 471.3910913280873, '2015': 465.8070204633108, '2016': 478.52280269850365, '2017': 433.5335956780023, '2018': 432.6982556012644, '2019': 395.93261754229917, '2020': 393.6377235109776, '2021': 444.1649094744097, '2022': 556.9474594468735}",38.56409590558231,-109.48549958909543,363.57295759885966,33.6,442.2653240618373,31.4,482.61908542184347,34.5,475.514600870132,30.6,471.3910913280873,34.7,465.8070204633108,30.6,478.52280269850365,34.5,433.5335956780023,37.2,432.6982556012644,31.2,395.93261754229917,33.6,393.6377235109776,33.0,444.1649094744097,36.8,556.9474594468735,73.8,5836.607443696402,41,25,5860.387310944424,30.04997840999387,normal,0.9959257381145781
User_8353,00501,NY,"{'2010': 1186.8852736908188, '2011': 948.5613984702244, '2012': 955.5896725650925, '2013': 1073.8041452471, '2014': 1108.644561382888, '2015': 1113.6574674978353, '2016': 1079.1679077664944, '2017': 1266.5426422746807, '2018': 1387.8129434810571, '2019': 1014.9416146899333, '2020': 1097.3765902747725, '2021': 1227.5284460211733, '2022': 1650.7484615504534}",40.76376273298636,-72.71474508940717,1186.8852736908188,30.5,948.5613984702244,37.4,955.5896725650925,33.6,1073.8041452471,29.9,1108.644561382888,32.8,1113.6574674978353,41.0,1079.1679077664944,33.9,1266.5426422746807,29.4,1387.8129434810571,30.9,1014.9416146899333,30.0,1097.3765902747725,35.8,1227.5284460211733,34.8,1650.7484615504534,69.9,15111.261124912522,31,39,14978.061980173332,97.55817241942498,normal,1.0088145617786723
User_1652,00502,KY,"{'2010': 2796.66120643128, '2011': 2735.405140774409, '2012': 2575.131517615147, '2013': 1998.110843678419, '2014': 1844.1668135635155, '2015': 1530.923182024436, '2016': 1939.873961874536, '2017': 1887.1040464607697, '2018': 2406.1187994031484, '2019': 2134.161029623997, '2020': 1945.872544507714, '2021': 2904.6883739576037, '2022': 3667.8097185267147}",38.61522823299028,-82.15287872242556,2796.66120643128,38.0,2735.405140774409,45.4,2575.131517615147,43.1,1998.110843678419,40.1,1844.1668135635155,39.8,1530.923182024436,49.8,1939.873961874536,43.4,1887.1040464607697,41.4,2406.1187994031484,41.2,2134.161029623997,41.6,1945.872544507714,43.6,2904.6883739576037,45.5,3667.8097185267147,76.9,30366.027178441695,14,2,30363.062183314563,281.200960269559,normal,1.0000976418518532
User_8671,00503,UT,"{'2010': 370.59784922515405, '2011': 434.567673111147, '2012': 478.3103098270162, '2013': 474.7068863611153, '2014': 484.2499876741257, '2015': 469.14049348432104, '2016': 485.0867395087191, '2017': 430.65092872503317, '2018': 447.36403408674624, '2019': 394.1801378322034, '2020': 397.42273974980645, '2021': 442.7019377466602, '2022': 553.2575200604474}",41.81981893255766,-112.02446878969326,370.59784922515405,33.6,434.567673111147,31.4,478.3103098270162,34.5,474.7068863611153,30.6,484.2499876741257,34.7,469.14049348432104,30.6,485.0867395087191,34.5,430.65092872503317,37.2,447.36403408674624,31.2,394.1801378322034,33.6,397.42273974980645,33.0,442.7019377466602,36.8,553.2575200604474,73.8,5862.237237392495,41,25,5860.387310944424,30.04997840999387,normal,1.0003155666297965
User_9532,00504,MD,"{'2010': 441.7822404288944, '2011': 356.6508345253718, '2012': 299.07714715263313, '2013': 328.80846238691873, '2014': 317.8597002574935, '2015': 288.82350351360435, '2016': 283.1233375349515, '2017': 302.1805275381502, '2018': 296.96442097224644, '2019': 263.07997099819585, '2020': 252.30600445008284, '2021': 299.00414439052344, '2022': 382.2353977148864}",38.262995844567826,-76.15482880900136,441.7822404288944,38.4,356.6508345253718,45.6,299.07714715263313,42.4,328.80846238691873,41.0,317.8597002574935,41.2,288.82350351360435,49.6,283.1233375349515,42.8,302.1805275381502,40.6,296.96442097224644,41.3,263.07997099819585,40.8,252.30600445008284,44.6,299.00414439052344,44.0,382.2353977148864,77.2,4111.895691863952,17,34,4110.455399063033,25.34328045186626,normal,1.000350274644313
User_3275,00505,TN,"{'2010': 7981.010411091267, '2011': 7785.57340175924, '2012': 8130.773393502229, '2013': 8826.759783858637, '2014': 8545.34896604271, '2015': 8183.4537557360245, '2016': 9154.284491062792, '2017': 9081.305239926116, '2018': 10403.41602101538, '2019': 8760.887763799454, '2020': 8782.496990352574, '2021': 10991.0222016553, '2022': 16082.422625529474}",35.833298712483426,-88.74645181317179,7981.010411091267,41.2,7785.57340175924,46.9,8130.773393502229,45.7,8826.759783858637,42.6,8545.34896604271,42.6,8183.4537557360245,52.4,9154.284491062792,46.8,9081.305239926116,44.7,10403.41602101538,43.6,8760.887763799454,44.7,8782.496990352574,45.7,10991.0222016553,48.0,16082.422625529474,78.2,122708.75504533121,39,-1,58585.46487034453,53469.07713220362,high,1.5225649152034686
User_9809,00506,MS,"{'2010': 1118.6482920756594, '2011': 1278.3995107124858, '2012': 1210.4162631701374, '2013': 1196.0000368505941, '2014': 746.7837797718503, '2015': 790.3186229913133, '2016': 760.1007733408698, '2017': 688.5589298468552, '2018': 804.5618946449817, '2019': 705.4992758688908, '2020': 656.7820715833653, '2021': 771.1033296688314, '2022': 825.5775485846833}",30.15274500079846,-90.29632326835443,1118.6482920756594,49.0,1278.3995107124858,52.0,1210.4162631701374,51.8,1196.0000368505941,48.9,746.7837797718503,49.5,790.3186229913133,58.0,760.1007733408698,53.8,688.5589298468552,51.9,804.5618946449817,49.8,705.4992758688908,50.5,656.7820715833653,52.7,771.1033296688314,55.9,825.5775485846833,81.6,11552.750329110519,22,26,11519.449534080839,112.69499222444489,normal,1.0028824993253571
User_4771,00507,KY,"{'2010': 2861.958432630079, '2011': 2735.644078846333, '2012': 2804.127840657522, '2013': 1985.0204348816505, '2014': 1719.9414060081622, '2015': 1708.5309263555648, '2016': 1764.6227078366896, '2017': 1809.6107237047675, '2018': 2218.6280124918494, '2019': 2078.8946951316548, '2020': 2214.0543891456996, '2021': 3019.9794821055502, '2022': 3672.411311482518}",37.6567530051811,-82.20011634792522,2861.958432630079,38.0,2735.644078846333,45.4,2804.127840657522,43.1,1985.0204348816505,40.1,1719.9414060081622,39.8,1708.5309263555648,49.8,1764.6227078366896,43.4,1809.6107237047675,41.4,2218.6280124918494,41.2,2078.8946951316548,41.6,2214.0543891456996,43.6,3019.9794821055502,45.5,3672.411311482518,76.9,30593.424441278043,14,2,30363.062183314563,281.200960269559,normal,1.0075297964242493
